vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-153555;000184;DEPOT;000184-35;5;1;0.2;0;D33LAT;0000002156;5;20151003;20151115;15102512171084;0;4;1;0;D33LAT-19800369;0.055;5;0;Roman dorin;C
D33LAT-153557;000089;DEPOT;000089-2;5;2;0.4;0;D33LAT;0000002157;10;20151003;20151115;15102512171065;0;6;4;0;D33LAT-19700084;0.2;10;0;Tasse metal emaille;C
D33LAT-153559;1502127;DEPOT;11510336;4;1;0.38;0;D33LAT;0000002158;4;20151003;20151115;1510251217325;0;2.48;1.52;0;D33LAT-10600207;0.2;4;0;E19-PINCEAUX ARTISTE X12;C
D33LAT-153560;000096;DEPOT;000096-23;15;1;0.4;0;D33LAT;0000002159;15;20151003;20151115;15102512171060;0;9;6;0;D33LAT-11300406;0.2;15;0;Service cafe chinois;C
D33LAT-153562;1502127;DEPOT;11510350;3;1;0.38;0;D33LAT;0000002161;3;20151003;20151115;1510251217325;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;D314 LOUPE DE LECTURE N2;C
D33LAT-153563;000129;DEPOT;000129-2;50;1;0.5;0;D33LAT;0000002162;50;20151003;20151115;1510251217804;0;25;25;0;D33LAT-11400357;0.2;50;0;Lampe TGM ;C
D33LAT-153565;1501588;DEPOT;11507633;55;1;0.01;0;D33LAT;0000002164;55;20151003;20151115;1510251217580;0;54.45;0.55;0;D33LAT-11300098;0.2;55;0;46-47 MIROIR 100 X 70 ;C
D33LAT-153567;000119;DEPOT;000119-1;50;1;0.5;0;D33LAT;0000002166;50;20151003;20151115;151025121736;0;25;25;0;D33LAT-11100041;0.2;50;0;Miroir rouge/dore;C
D33LAT-153568;1502127;DEPOT;11510336;4;1;0.38;0;D33LAT;0000002167;4;20151003;20151115;1510251217325;0;2.48;1.52;0;D33LAT-10600207;0.2;4;0;E19-PINCEAUX ARTISTE X12;C
D33LAT-153571;000209;DEPOT;000209-3;10;1;0.5;0;D33LAT;0000002168;10;20151003;20151115;15102512171315;0;5;5;0;D33LATLO50600;0.2;10;0;Clavier logitech ;C
D33LAT-153572;1502549;DEPOT;11512317;8;1;0.4;0;D33LAT;0000002169;8;20151003;20151115;1510251217316;0;1.8;1.2;0;D33LAT-11300406;0.2;3;0;THERMOMETRE ;C
D33LAT-153574;000237;DEPOT;000237-4;25;1;0.5;0;D33LAT;0000002171;25;20151003;20151115;15102512171059;0;12.5;12.5;0;D33LAT-11400542;0.2;25;0;GRILLE CHEMINEE 8 BRINS;C
D33LAT-153576;000303;DEPOT;000303-7;10;1;0.5;0;D33LAT;0000002172;10;20151003;20151115;1510251217547;0;5;5;0;D33LAT-11400245;0.2;10;0;PLAQUE ELEC SIMPLE BOITE;C
D33LAT-153577;000137;DEPOT;000137-2;5;1;0.5;0;D33LAT;0000002172;5;20151003;20151115;15102512171314;0;2.5;2.5;0;D33LATDE20615;0.2;5;0;Multirape moulinex;C
D33LAT-153578;000184;DEPOT;000184-31;5;1;0.2;0;D33LAT;0000002173;5;20151003;20151115;15102512171084;0;4;1;0;D33LAT-19800369;0.2;5;0;Poubelle pm alu;C
D33LAT-153579;1502846;DEPOT;11513688;127.5;1;0.5;0;D33LAT;0000002174;127.5;20151003;20151115;15102512171058;0;37.5;37.5;0;D33LAT-11500676;0.2;75;0;LOT DE 4 CHAISES AS/CUIR;C
D33LAT-153580;1501828;DEPOT;11508768;60;1;0.5;0;D33LAT;0000002174;60;20151003;20151115;15102512171331;0;30;30;0;D33LAT-11500462;0.2;60;0;POELE A PETROLE KANSAI 3000W +ACC;C
D33LAT-153581;000313;DEPOT;000313-3;100;1;0.5;0;D33LAT;0000002175;100;20151003;20151115;1510251217546;0;50;50;0;D33LAT-10600442;0.2;100;0;PORTAIL ELECTRIQUE+ACC BB ;C
D33LAT-153582;1501588;DEPOT;11507633;55;1;0.01;0;D33LAT;0000002176;55;20151003;20151115;1510251217580;0;54.45;0.55;0;D33LAT-11300098;0.2;55;0;46-47 MIROIR 100 X 70 ;C
D33LAT-153602;1502509;DEPOT;11511937;10.5;1;0.4;0;D33LAT;0000002190;10.5;20151005;20151115;1510251217574;0;6.3;4.2;0;D33LAT-11200973;0.2;10.5;0;SANTON ;C
D33LAT-153604;1502091;DEPOT;11510052;5.5;1;0.5;0;D33LAT;0000002192;5.5;20151005;20151115;1510251217290;0;2.75;2.75;0;D33LAT-11500514;0.2;5.5;0;POT GRES ;C
D33LAT-153605;1501388;DEPOT;11506686;5;1;0.4;0;D33LAT;0000002192;5;20151005;20151115;151025121734;0;3;2;0;D33LAT-11200973;0.2;5;0;SAMOVAR PM CUIVRE ;C
D33LAT-153608;1500765;DEPOT;11503838;0.5;1;0.5;0;D33LAT;0000002192;0.5;20151005;20151115;15102512171313;0;0.25;0.25;0;D33LAT-11000676;0.2;0.5;0;BRIQUE A VIN TERRE CUITE;C
D33LAT-153609;1500874;DEPOT;11504361;2.5;1;0.5;0;D33LAT;0000002192;2.5;20151005;20151115;15102512171057;0;1.25;1.25;0;D33LAT-11400430;0.2;2.5;0;CARAFE +BOUCHON ;C
D33LAT-153610;000304;DEPOT;000304-2;8;1;0.5;0;D33LAT;0000002192;8;20151005;20151115;1510251217317;0;4;4;0;D33LAT-10100548;0.2;8;0;APPAREIL CROQUE MONSIEUR ROUGE;C
D33LAT-153611;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000002192;2;20151005;20151115;15102512171090;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;A320 PILE BOUTON ;C
D33LAT-153612;1404316;DEPOT;11421829;3;1;0.38;0;D33LAT;0000002193;3;20151005;20151115;15102512171082;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;A373-RANGE COUVERT ;C
D33LAT-153614;1501348;DEPOT;11506705;1.5;4;0.38;0;D33LAT;0000002194;6;20151005;20151115;15102512171090;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;W41 SET DE TABLE BAMBOU RAYURES;C
D33LAT-153616;1502971;DEPOT;11514563;3;1;0.2;0;D33LAT;0000002195;3;20151005;20151115;15102512171332;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;DVD FILM ;C
D33LAT-153622;1500871;DEPOT;11504341;1;1;0.5;0;D33LAT;0000002199;1;20151005;20151115;1510251217801;0;0.5;0.5;0;D33LAT-10700145;0.2;1;0;SAC A MAIN ;C
D33LAT-153630;1503051;DEPOT;11514888;12.75;1;0.5;0;D33LAT;0000002205;12.75;20151005;20151115;1510251217289;0;6.38;6.38;0;D33LAT-11500415;0.2;12.75;0;SAC A MAIN GRIS FOURRURE;C
D33LAT-153632;1502549;DEPOT;11512225;1;4;0.4;0;D33LAT;0000002206;4;20151005;20151115;1510251217316;0;2.4;1.6;0;D33LAT-11300406;0.2;4;0;LOT DE 3 COUVERTS PM ;C
D33LAT-153633;1502549;DEPOT;11512251;5;1;0.4;0;D33LAT;0000002206;5;20151005;20151115;1510251217316;0;3;2;0;D33LAT-11300406;0.2;5;0;LOT DE 6 COUTEAU ;C
D33LAT-153634;000297;DEPOT;000297-1;450;1;0.461111;0;D33LAT;0000002207;450;20151005;20151115;15102512171312;0;242.5;207.5;0;D33LAT-10001627;0.2;450;0;TABLE DESIGN EDA CONCEPT
EVOLUTIVE;C
D33LAT-153635;1501835;DEPOT;11508881;72;1;0.4;0;D33LAT;0000002208;72;20151005;20151115;15102512171336;0;43.2;28.8;0;D33LAT-19700084;0.2;72;0;COMTOISE +CLÉ E10 ;C
D33LAT-153642;1501386;DEPOT;11506666;5;1;0.5;0;D33LAT;0000002210;5;20151005;20151115;1510251217544;0;2.5;2.5;0;D33LAT-11500349;0.2;5;0;LAMPE DE BUREAU TGM NOIRE;C
D33LAT-153643;000342;DEPOT;000342-17;35;1;0.4;0;D33LAT;0000002210;35;20151005;20151115;1510251217288;0;21;14;0;D33LAT-19700084;0.2;35;0;Statuette femme biscuit en l etat;C
D33LAT-153644;1503008;DEPOT;11514963;3;1;0.2;0;D33LAT;0000002211;3;20151005;20151115;1510251217579;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;CD AUDIO ;C
D33LAT-153647;000279;DEPOT;000279-1;45;1;0.5;0;D33LAT;0000002213;45;20151005;20151115;151025121732;0;22.5;22.5;0;D33LAT-11500298;0.2;45;0;Coffre bois;C
D33LAT-153648;000172;DEPOT;000172-5;50;1;0.5;0;D33LAT;0000002213;50;20151005;20151115;151025121743;0;25;25;0;D33LATPO50572;0.2;50;0;LAMPADAIREMETAL 3 TULIPES;C
D33LAT-153649;000269;DEPOT;000269-1;50;1;0.5;0;D33LAT;0000002213;50;20151005;20151115;15102512171311;0;25;25;0;D33LAT-10001200;0.2;50;0;COMMODE 4T COUL CHENE;C
D33LAT-153650;1500852;DEPOT;11504225;9;1;0.5;0;D33LAT;0000002213;9;20151005;20151115;15102512171055;0;4.5;4.5;0;D33LAT-10000347;0.2;9;0;LIT 140/190 CORBEILLE BLANC/VERT;C
D33LAT-153652;000210;DEPOT;000210-2;30;1;0.5;0;D33LAT;0000002214;30;20151005;20151115;1510251217799;0;15;15;0;D33LATLE50601;0.2;30;0;Centrale vapeur Keenox carton;C
D33LAT-153653;000201;DEPOT;000201-33;10;1;0.4;0;D33LAT;0000002214;10;20151005;20151115;1510251217819;0;6;4;0;D33LAT-19700084;0.2;10;0;TELEPHONE CADRAN;C
D33LAT-153654;1502509;DEPOT;11511944;5.6;1;0.4;0;D33LAT;0000002215;5.6;20151005;20151115;1510251217574;0;3.36;2.24;0;D33LAT-11200973;0.2;5.6;0;METRE PLIANT METAL DORE;C
D33LAT-153656;1502818;DEPOT;11513541;38.25;1;0.5;0;D33LAT;0000002217;38.25;20151005;20151115;1510251217543;0;19.13;19.13;0;D33LAT-10100672;0.2;38.25;0;COLONNE 3P ROUGE/NOIR ;C
D33LAT-153662;000170;DEPOT;000170-2;25;1;0.5;0;D33LAT;0000002221;25;20151005;20151115;15102512171089;0;12.5;12.5;0;D33LAT-11100165;0.2;25;0;VELO ENFANT ORANGE/JAUNE;C
D33LAT-153672;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000002226;2;20151005;20151115;15102512171090;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;A320 PILE BOUTON ;C
D33LAT-153674;1502038;DEPOT;11509815;27.5;1;0.5;0;D33LAT;0000002227;27.5;20151005;20151115;1510251217287;0;13.75;13.75;0;D33LAT-11200321;0.2;27.5;0;ENS JARDIN TABLE RONDE+2 CH PLIANTES;C
D33LAT-153675;1502944;DEPOT;11514210;63.75;1;0.5;0;D33LAT;0000002228;63.75;20151005;20151115;151025121731;0;31.88;31.88;0;D33LAT-10601371;0.2;63.75;0;SACOCHE LANCEL NOIR ;C
D33LAT-153676;000123;DEPOT;000123-8;30;1;0.5;0;D33LAT;0000002229;30;20151005;20151115;15102512171054;0;15;15;0;D33LAT-11400447;0.2;30;0;Crepiere krampooz
carton;C
D33LAT-153677;1501339;DEPOT;11506379;11.25;1;0.5;0;D33LAT;0000002230;11.25;20151005;20151115;1510251217798;0;5.63;5.63;0;D33LAT-11500343;0.2;11.25;0;TABLE +2PIED REGLABLES ;C
D33LAT-153679;1500523;DEPOT;11502594;1;1;0.4;0;D33LAT;0000002232;1;20151005;20151115;1510251217286;0;0.6;0.4;0;D33LAT-19700084;0.2;1;0;PAIRE DE RAVIERS FLEURI;C
D33LAT-153680;000096;DEPOT;000096-24;8;1;0.4;0;D33LAT;0000002233;8;20151005;20151115;15102512171060;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;Lot verres liqueurs pm s/pied;C
D33LAT-153681;1502549;DEPOT;11512188;3;1;0.4;0;D33LAT;0000002234;3;20151005;20151115;1510251217316;0;1.8;1.2;0;D33LAT-11300406;0.2;3;0;ACCESSOIRE CUP CAKE ;C
D33LAT-153682;1501588;DEPOT;11507648;75;1;0.01;0;D33LAT;0000002235;75;20151005;20151115;1510251217580;0;74.25;0.75;0;D33LAT-11300098;0.2;75;0;55-58 LAVABO ROUND ;C
D33LAT-153683;1501588;DEPOT;11507647;75;1;0.01;0;D33LAT;0000002235;75;20151005;20151115;1510251217580;0;74.25;0.75;0;D33LAT-11300098;0.2;75;0;54 LAVABO DONUT GREY ;C
D33LAT-153688;1502127;DEPOT;11510322;3;1;0.38;0;D33LAT;0000002238;3;20151006;20151115;1510251217325;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;A170 CENDRIER MARYLINE ;C
D33LAT-153689;1501588;DEPOT;11507648;75;2;0.01;0;D33LAT;0000002239;150;20151006;20151115;1510251217580;0;148.5;1.5;0;D33LAT-11300098;0.2;150;0;55-58 LAVABO ROUND ;C
D33LAT-153690;1501677;DEPOT;11508049;6;2;0.5;0;D33LAT;0000002239;12;20151006;20151115;1510251217797;0;6;6;0;D33LAT-11500401;0.2;12;0;APPLIQUE MURALE FORME LANTERNE FAIENCE;C
D33LAT-153692;1501431;DEPOT;11506887;2;1;0.4;0;D33LAT;0000002240;2;20151006;20151115;1510251217541;0;1.2;0.8;0;D33LAT-11300406;0.2;2;0;PIED DE LAMPE BOIS ANIMAL;C
D33LAT-153693;1502419;DEPOT;11511546;105;1;0.497619;0;D33LAT;0000002241;105;20151006;20151115;151025121729;0;52.75;52.25;0;D33LAT-11500592;0.2;105;0;LOT DE 4 CHAISES PIN CIRÉ;C
D33LAT-153696;1502549;DEPOT;11512304;1;3;0.4;0;D33LAT;0000002243;3;20151006;20151115;1510251217316;0;1.8;1.2;0;D33LAT-11300406;0.2;3;0;ARTICLE VAISSELLE ;C
D33LAT-153697;000203;DEPOT;000203-2;30;1;0.5;0;D33LAT;0000002244;30;20151006;20151115;1510251217796;0;15;15;0;D33LAT-10800665;0.2;30;0;Magnetoscope lg +acc
bj;C
D33LAT-153700;000295;DEPOT;000295-3;120;1;0.491666;0;D33LAT;0000002246;120;20151006;20151115;151025121728;0;61;59;0;D33LATLE50649;0.2;120;0;Lave-vaiselle BEKO 10couvert + acc;C
D33LAT-153702;000091;DEPOT;000091-4;10;1;0.5;0;D33LAT;0000002247;10;20151006;20151115;15102512171051;0;5;5;0;D33LAT140001302;0.2;10;0;Plateaux bois s/pied ;C
D33LAT-153703;000048;DEPOT;000048-1;30;1;0.5;0;D33LAT;0000002248;30;20151006;20151115;1510251217283;0;15;15;0;D33LAT-10001222;0.2;30;0;Gps mappy +acc
boite;C
D33LAT-153704;000201;DEPOT;000201-12;5;1;0.4;0;D33LAT;0000002249;5;20151006;20151115;1510251217819;0;3;2;0;D33LAT-19700084;0.2;5;0;PICHET CANARD;C
D33LAT-153705;1501071;DEPOT;11505182;2.5;1;0.2;0;D33LAT;0000002250;2.5;20151006;20151115;1510251217582;0;2;0.5;0;D33LAT-10300321;0.2;2.5;0;MACHINE A COUDRE PM ANC POUR DECO;C
D33LAT-153706;1501732;DEPOT;11508334;30;1;0.5;0;D33LAT;0000002250;30;20151006;20151115;151025121727;0;15;15;0;D33LAT-11000504;0.2;30;0;FRITEUSE SEB ACTIFRY ;C
D33LAT-153710;000201;DEPOT;000201-30;25;1;0.4;0;D33LAT;0000002254;25;20151006;20151115;1510251217819;0;15;10;0;D33LAT-19700084;0.2;25;0;PEINTURE PONT MONTAGNE;C
D33LAT-153711;1502971;DEPOT;11514339;12.75;1;0.2;0;D33LAT;0000002255;12.75;20151006;20151115;15102512171332;0;10.2;2.55;0;D33LAT-19800369;0.2;12.75;0;BOITE BAGUETTES ;C
D33LAT-153715;1501174;DEPOT;11505684;2;1;0.5;0;D33LAT;0000002259;2;20151006;20151115;15102512171050;0;1;1;0;D33LAT-19800370;0.2;2;0;PULVERISATEUR PM JAUNE ;C
D33LAT-153717;1502472;DEPOT;11511793;52.5;1;0.5;0;D33LAT;0000002260;52.5;20151006;20151115;1510251217538;0;26.25;26.25;0;D33LAT-11500597;0.2;52.5;0;SERVICE SALINS POISSON ;C
D33LAT-153718;000358;DEPOT;000358-1;10;1;0.4;0;D33LAT;0000002261;10;20151006;20151115;151025121726;0;6;4;0;D33LAT-11300406;0.2;10;0;Tableau sur pied;C
D33LAT-153720;000284;DEPOT;000284-15;120;1;0.491666;0;D33LAT;0000002263;120;20151006;20151115;1510251217567;0;61;59;0;D33LAT110000327;0.2;120;0;ARMOIRE 2 PORTES COULISSANTES 1M;C
D33LAT-153722;000190;DEPOT;000190-3;10;1;0.5;0;D33LAT;0000002264;10;20151006;20151115;15102512171049;0;5;5;0;D33LATGU50587;0.2;10;0;Cadre a poser deco ny;C
D33LAT-153723;000140;DEPOT;000140-4;45;1;0.5;0;D33LAT;0000002264;45;20151006;20151115;1510251217793;0;22.5;22.5;0;D33LATGI50548;0.2;45;0;Table basse monroe;C
D33LAT-153726;1502127;DEPOT;11510251;2.5;2;0.38;0;D33LAT;0000002266;5;20151006;20151115;1510251217325;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;F24-TOILE A PEINDRE 24*30;C
D33LAT-153727;1404737;DEPOT;11424246;23;1;0.38;0;D33LAT;0000002267;23;20151006;20151115;1510251217537;0;14.26;8.74;0;D33LAT-10600207;0.2;23;0;B108 TAPIS BAMBOU GM ;C
D33LAT-153728;1501889;DEPOT;11509155;22;1;0.38;0;D33LAT;0000002267;22;20151006;20151115;15102512171077;0;11.16;6.84;0;D33LAT-11100362;0.2;18;0;184-FRISE 1M ;C
D33LAT-153731;1503019;DEPOT;11514706;4.25;1;0.4;0;D33LAT;0000002270;4.25;20151006;20151115;151025121761;0;2.55;1.7;0;D33LAT-11300406;0.2;4.25;0;COUPE VERRE PIED BLEU ;C
D33LAT-153732;1500257;DEPOT;11501393;40;1;0.5;0;D33LAT;0000002271;40;20151006;20151115;1510251217281;0;20;20;0;D33LAT-11500071;0.2;40;0;ETAGERE PRO VERRE / ALU;C
D33LAT-153734;1502326;DEPOT;11511106;10;1;0.5;0;D33LAT;0000002273;10;20151006;20151115;151025121725;0;4.25;4.25;0;D33LAT-10900213;0.2;8.5;0;ROSACE PLAFOND DIAM 48 5;C
D33LAT-153735;1502580;DEPOT;11512485;10.5;1;0.5;0;D33LAT;0000002273;10.5;20151006;20151115;15102512171048;0;5.25;5.25;0;D33LAT-10801222;0.2;10.5;0;LAMPE MODERNE METAL ABJ NOIR PAMPILLES;C
D33LAT-153737;1501416;DEPOT;11506818;18.75;1;0.5;0;D33LAT;0000002273;18.75;20151006;20151115;1510251217280;0;9.38;9.38;0;D33LAT-10700275;0.2;18.75;0;CHEVET 2T PATINÉ GRIS ST LXV;C
D33LAT-153738;000201;DEPOT;000201-21;8;1;0.4;0;D33LAT;0000002274;8;20151006;20151115;1510251217819;0;4.8;3.2;0;D33LAT-19700084;0.2;8;0;POT  JAPONAIS;C
D33LAT-153739;000306;DEPOT;000306-2;8;1;0.5;0;D33LAT;0000002274;8;20151006;20151115;151025121724;0;4;4;0;D33LAT-11001009;0.2;8;0;Mioir pm  s pied;C
D33LAT-153743;1500104;DEPOT;11500411;199;1;0.4;0;D33LAT;0000002277;199;20151006;20151115;15102512171047;0;119.4;79.6;0;D33LAT-11200895;0.2;199;0;CMIN-C2P1273 CANAPE LATITUDE ROUGE 2PL;C
D33LAT-153744;1500104;DEPOT;11500410;299;1;0.4;0;D33LAT;0000002277;299;20151006;20151115;15102512171047;0;179.4;119.6;0;D33LAT-11200895;0.2;299;0;CMIN-C31273 CANAPE LATITUDE ROUGE 3;C
D33LAT-153746;000075;DEPOT;000075-2;45;1;0.5;0;D33LAT;0000002279;45;20151006;20151115;1510251217535;0;22.5;22.5;0;D33LAT-10000505;0.2;45;0;Etagere  coul hetre 3 niveaux;C
D33LAT-153747;1502331;DEPOT;11511199;5.6;1;0.4;0;D33LAT;0000002280;5.6;20151006;20151115;1510251217279;0;3.36;2.24;0;D33LAT-11300406;0.2;5.6;0;FER A REPASSER ANCIEN FONTE;C
D33LAT-153748;1501588;DEPOT;11507555;70;1;0.01;0;D33LAT;0000002280;70;20151006;20151115;1510251217580;0;69.3;0.7;0;D33LAT-11300098;0.2;70;0;AF09 TABLE DAPPOINT TECK RONDE SCULPTE MM;C
D33LAT-153749;000268;DEPOT;000268-27;5;2;0.5;0;D33LAT;0000002281;10;20151006;20151115;1510251217323;0;5;5;0;D33LAT100001162;0.2;10;0;Tableau planche carton deco lait/sucre;C
D33LAT-153751;000202;DEPOT;000202-4;50;1;0.5;0;D33LAT;0000002282;50;20151006;20151115;151025121723;0;25;25;0;D33LAT-11400636;0.2;50;0;Oeuf bonbonniere Limoges bleu/dore;C
D33LAT-153752;000202;DEPOT;000202-5;25;1;0.5;0;D33LAT;0000002282;25;20151006;20151115;151025121723;0;12.5;12.5;0;D33LAT-11400636;0.2;25;0;Boite à pilules Limoges;C
D33LAT-153758;1502898;DEPOT;11513973;12.75;1;0.5;0;D33LAT;0000002286;12.75;20151006;20151115;15102512171046;0;6.38;6.38;0;D33LAT-19900178;0.2;12.75;0;VASE BLANC ;C
D33LAT-153759;1502823;DEPOT;11513650;6.8;1;0.2;0;D33LAT;0000002287;6.8;20151006;20151115;1510251217534;0;5.44;1.36;0;D33LAT-19800369;0.2;6.8;0;BOITE METAL MARRON ;C
D33LAT-153760;1404693;DEPOT;11424042;290;1;0.467241;0;D33LAT;0000002288;290;20151006;20151115;151025121722;0;154.5;135.5;0;D33LAT-11400322;0.2;290;0;CONSOLE FER FORGE ESCARGOT;C
D33LAT-153761;000226;DEPOT;000226-23;159;1;0.4;0;D33LAT;0000002288;159;20151006;20151115;15102512171327;0;95.4;63.6;0;D33LAT-11300406;0.2;159;0;DEMI ARMOIRE MODERNE 2P SANS CLE;C
D33LAT-153762;000226;DEPOT;000226-23;159;1;0.4;0;D33LAT;0000002288;159;20151006;20151115;15102512171327;0;95.4;63.6;0;D33LAT-11300406;0.2;159;0;DEMI ARMOIRE MODERNE 2P SANS CLE;C
D33LAT-153765;1502549;DEPOT;11512204;5;1;0.4;0;D33LAT;0000002289;5;20151006;20151115;1510251217316;0;2.1;1.4;0;D33LAT-11300406;0.2;3.5;0;ROULEAU A PATISSERIE ;C
D33LAT-153843;1501779;DEPOT;11508551;8;1;0.5;0;D33LAT;0000002333;8;20151007;20151115;15102512171045;0;4;4;0;D33LAT-10200514;0.2;8;0;MASQUE BOIS DECOR PERLES;C
D33LAT-153844;000096;DEPOT;000096-32;8;1;0.4;0;D33LAT;0000002334;8;20151007;20151115;15102512171060;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;Lot de vaisselle fleuri;C
D33LAT-153845;1501570;DEPOT;11507468;30;1;0.5;0;D33LAT;0000002335;30;20151007;20151115;1510251217789;0;15;15;0;D33LAT-11500398;0.2;30;0;DESSERTE 2 PLATEAUX VERRE 45/45;C
D33LAT-153846;1502127;DEPOT;11510350;3;2;0.38;0;D33LAT;0000002336;6;20151007;20151115;1510251217325;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;D314 LOUPE DE LECTURE N2;C
D33LAT-153853;1502999;DEPOT;11514529;35;1;0.4;0;D33LAT;0000002339;35;20151007;20151115;1510251217277;0;21;14;0;D33LAT-11500719;0.2;35;0;PENDENTIF CRISTAL DE SWAROVSKI;C
D33LAT-153855;1502197;DEPOT;11510557;33;1;0.5;0;D33LAT;0000002340;33;20151007;20151115;151025121721;0;16.5;16.5;0;D33LAT-11500535;0.2;33;0;BIBLIOTHEQUE BLANCHE 2P1T;C
D33LAT-153856;1501925;DEPOT;11509381;16.5;1;0.5;0;D33LAT;0000002340;16.5;20151007;20151115;1510251217532;0;8.25;8.25;0;D33LAT-19800837;0.2;16.5;0;MACHINE A PAIN BLUEBELL+ACC;C
D33LAT-153861;1502999;DEPOT;11514595;69;1;0.4;0;D33LAT;0000002343;69;20151007;20151115;1510251217277;0;41.4;27.6;0;D33LAT-11500719;0.2;69;0;PENDENTIF CRISTAL DE SWAROVSKI;C
D33LAT-153769;1501456;DEPOT;11506974;22.5;1;0.5;0;D33LAT;0000002292;22.5;20151007;20151115;15102512171334;0;11.25;11.25;0;D33LAT-11500373;0.2;22.5;0;CLASSEUR METAL 4 TIROIRS;C
D33LAT-153770;000373;DEPOT;000373-4;10;1;0.5;0;D33LAT;0000002292;10;20151007;20151115;1510251217276;0;5;5;0;D33LATAU50690;0.2;10;0;Valise rouge+cle d12;C
D33LAT-153774;1500411;DEPOT;11502151;1;2;0.38;0;D33LAT;0000002293;2;20151007;20151115;1510251217294;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;C272 BATON D ENCENS X60 N2;C
D33LAT-153775;1502446;DEPOT;11511697;4;1;0.2;0;D33LAT;0000002294;4;20151007;20151115;151025121720;0;3.2;0.8;0;D33LAT-19800369;0.2;4;0;DVD FILM ;C
D33LAT-153779;000264;DEPOT;000264-1;75;1;0.5;0;D33LAT;0000002297;75;20151007;20151115;15102512171043;0;37.5;37.5;0;D33LAT-10301445;0.2;75;0;TABLE BASSE FF D ART
D PLAQUE DE VERRE;C
D33LAT-153781;1501895;DEPOT;11509223;5;1;0.4;0;D33LAT;0000002299;5;20151007;20151115;15102512171316;0;1.56;1.04;0;D33LAT-11200973;0.2;2.6;0;PAIRE DE GANT DE MANUTENTION;C
D33LAT-153782;1502768;DEPOT;11513309;76.5;1;0.5;0;D33LAT;0000002300;76.5;20151007;20151115;1510251217787;0;38.25;38.25;0;D33LAT-11500656;0.2;76.5;0;GUERIDON OVALE 4T 47*38CM;C
D33LAT-153783;1501203;DEPOT;11505831;50;1;0.5;0;D33LAT;0000002300;50;20151007;20151115;1510251217531;0;25;25;0;D33LAT-11100942;0.2;50;0;LOT DE 6 CHAISES PAILLEES;C
D33LAT-153784;1502549;DEPOT;11512207;4.2;1;0.4;0;D33LAT;0000002300;4.2;20151007;20151115;1510251217316;0;2.52;1.68;0;D33LAT-11300406;0.2;4.2;0;PLAT CARRE BEIGE ;C
D33LAT-153788;000156;DEPOT;000156-64;5;1;0.4;0;D33LAT;0000002303;5;20151007;20151115;15102512171333;0;3;2;0;D33LAT-11300406;0.2;5;0;BOITE ALBATRE FLEUR BLEU;C
D33LAT-153789;1501602;DEPOT;11507690;3.2;1;0.5;0;D33LAT;0000002304;3.2;20151007;20151115;151025121719;0;1.6;1.6;0;D33LAT-19900833;0.2;3.2;0;BOITE RANGEMENT TGM TRANSLU;C
D33LAT-153790;1500923;DEPOT;11504617;11;1;0.4;0;D33LAT;0000002304;11;20151007;20151115;151025121769;0;6.6;4.4;0;D33LAT-11300406;0.2;11;0;BALANCE PROFESSIONNEL ;C
D33LAT-153791;000321;DEPOT;000321-2;10;1;0.5;0;D33LAT;0000002305;10;20151007;20151115;15102512171042;0;5;5;0;D33LATBO50655;0.2;10;0;Porte cd noir marron;C
D33LAT-153792;1502891;DEPOT;11513985;12.75;1;0.5;0;D33LAT;0000002306;12.75;20151007;20151115;1510251217530;0;6.38;6.38;0;D33LAT-11100165;0.2;12.75;0;TAILLE HAIE ELECTRIQUE BLACK ET DECKER;C
D33LAT-153794;000184;DEPOT;000184-36;5;1;0.2;0;D33LAT;0000002307;5;20151007;20151115;15102512171084;0;4;1;0;D33LAT-19800369;0.2;5;0;Coffret 33t;C
D33LAT-153799;1404271;DEPOT;11421619;5;1;0.5;0;D33LAT;0000002311;5;20151007;20151115;1510251217274;0;2.5;2.5;0;D33LAT-11400036;0.2;5;0;MASQUE AFRICAIN GM BOIS ET NOIR;C
